GeneID	S3	S4	S19	S20	S20prime
CAGL0I04576g	28	49	118	173	227
CAGL0I04598g	287	346	456	563	662
CAGL0I04620g	195	207	1082	1404	1835
CAGL0I04642g	519	658	598	705	951
CAGL0I04664g	0	4	11	15	16
CAGL0I04686g	1907	2307	4732	6156	7725
CAGL0I04700r	15	33	28	39	48
CAGL0I04704r	3	1	6	0	1
CAGL0I04708g	355	462	883	1113	1585
CAGL0I04730g	1200	1351	271	351	453
CAGL0I04752g	1792	2364	577	618	863
CAGL0I04774g	661	781	1037	1404	1625
CAGL0I04796g	245	287	750	854	1095
CAGL0I04818g	891	1253	1100	1482	1860
CAGL0I04840g	32	60	55	91	110
CAGL0I04862g	1325	1582	1293	1495	1855
CAGL0I04884g	860	1019	1469	1822	2401
CAGL0I04906g	788	861	1214	1383	1859
CAGL0I04928g	64	71	92	130	155
CAGL0I04950g	196	281	333	459	541
CAGL0I04972g	57	46	104	144	195
CAGL0I04994g	4406	5560	11566	13001	15611
CAGL0I05016g	2067	2384	486	582	736
CAGL0I05038g	1396	1436	901	1094	1408
CAGL0I05060g	70	175	67	279	305
CAGL0I05082g	364	579	594	715	826
CAGL0I05098g	597	872	1311	1725	2007
CAGL0I05104g	157	193	246	285	337
CAGL0I05126g	1647	2071	443	456	670
CAGL0I05148g	381	658	4412	6430	8294
CAGL0I05170g	632	854	1526	1832	2214
CAGL0I05192g	675	793	753	981	1204
CAGL0I05214g	306	384	785	1102	1531
CAGL0I05236g	646	767	2737	3632	4646
CAGL0I05258g	346	443	586	838	1048
CAGL0I05280g	179	239	357	473	576
CAGL0I05302g	399	480	318	372	419
CAGL0I05324g	257	300	302	340	496
CAGL0I05390g	450	458	2309	3099	4001
CAGL0I05412g	703	790	613	804	956
CAGL0I05434g	237	301	238	280	371
CAGL0I05456g	207	289	157	214	326
CAGL0I05478g	342	425	530	681	894
CAGL0I05500g	1201	1500	192	264	368
CAGL0I05522g	404	530	642	969	1191
CAGL0I05544g	337	355	285	256	365
CAGL0I05566g	509	566	395	496	597
CAGL0I05588g	577	808	78	120	136
CAGL0I05610g	9	12	275	384	439
CAGL0I05632g	353	412	1124	1605	1991
CAGL0I05654g	553	765	163	198	231
CAGL0I05676g	52	67	25	34	35
CAGL0I05698g	370	488	1343	2038	2465
CAGL0I05720g	1872	1966	2048	2177	2972
CAGL0I05742g	125	183	272	337	498
CAGL0I05764g	420	505	212	236	260
CAGL0I05786g	347	498	774	1001	1247
CAGL0I05808g	123	178	418	559	716
CAGL0I05830g	291	384	759	989	1237
CAGL0I05852g	226	210	522	541	779
CAGL0I05874g	419	405	3905	4839	6342
CAGL0I05896g	187	249	1671	2240	2717
CAGL0I05918g	450	514	501	698	822
CAGL0I05934g	19	10	111	143	183
CAGL0I05940g	622	858	650	878	1028
CAGL0I05962g	306	371	2163	3047	3767
CAGL0I05984g	116	130	298	421	498
CAGL0I06006g	791	1014	62	76	98
CAGL0I06028g	151	172	486	706	778
CAGL0I06050g	40016	53811	22023	25722	34087
CAGL0I06072g	351	419	1082	1471	1691
CAGL0I06094g	145	228	1148	1411	1896
CAGL0I06116g	6	13	25	33	27
CAGL0I06138g	74	109	349	497	644
CAGL0I06160g	5897	8340	3876	4175	5798
CAGL0I06182g	1018	1116	1873	2494	3251
CAGL0I06204g	1085	1259	1243	1647	1919
CAGL0I06226g	73	155	59	56	73
CAGL0I06248g	378	454	351	485	621
CAGL0I06270g	993	1382	3719	4953	6682
CAGL0I06292g	112	133	523	715	885
CAGL0I06314g	229	295	465	659	844
CAGL0I06336g	673	732	328	423	535
CAGL0I06358g	358	444	589	870	1005
CAGL0I06380g	353	475	511	864	885
CAGL0I06402g	423	526	1264	1806	2329
CAGL0I06424g	283	316	1257	1613	2149
CAGL0I06446g	130	211	197	219	294
CAGL0I06457g	167	208	313	456	630
CAGL0I06490g	596	698	115	168	201
CAGL0I06512g	473	556	691	898	1078
CAGL0I06534g	445	504	1045	1342	1543
CAGL0I06556g	158	196	652	856	1145
CAGL0I06578g	187	256	526	608	860
CAGL0I06600g	830	933	638	831	1081
CAGL0I06644g	3	13	18	16	34
CAGL0I06666g	347	406	276	386	444
CAGL0I06688g	554	773	688	903	1232
CAGL0I06710g	49	71	82	139	159
CAGL0I06721g	621	744	580	811	1106
CAGL0I06743g	2076	2880	1817	2463	3100
CAGL0I06765g	185	254	378	512	659
CAGL0I06787g	266	345	525	687	953
CAGL0I06809g	56	57	206	195	292
CAGL0I06831g	981	1055	2590	3083	4034
CAGL0I06853g	195	262	367	493	631
CAGL0I06875g	134	167	274	311	477
CAGL0I06919g	218	288	332	464	535
CAGL0I06941g	131	189	167	262	349
CAGL0I06963g	457	555	1069	1253	1688
CAGL0I06985g	245	321	291	423	569
CAGL0I07007g	312	407	739	1150	1476
CAGL0I07029g	91	137	148	176	217
CAGL0I07051g	2105	2144	1127	1515	1857
CAGL0I07073g	461	655	402	523	657
CAGL0I07095g	138	228	229	320	429
CAGL0I07117g	239	300	187	216	279
CAGL0I07139g	580	680	4763	6423	8350
CAGL0I07161g	360	420	600	890	1049
CAGL0I07183g	305	422	501	766	886
CAGL0I07205g	292	367	883	1135	1475
CAGL0I07227g	2264	2698	5774	7656	9281
CAGL0I07249g	3	4	67	116	168
CAGL0I07271g	199	296	711	1028	1290
CAGL0I07293g	71	118	35	42	73
CAGL0I07315g	303	426	356	429	628
CAGL0I07359g	160	206	132	186	207
CAGL0I07381g	198	249	334	459	613
CAGL0I07425g	0	9	12	13	22
CAGL0I07447g	5959	8039	3230	4034	5208
CAGL0I07469g	57	100	144	164	203
CAGL0I07491g	460	691	1042	1514	2159
CAGL0I07513g	282	378	803	1176	1438
CAGL0I07535g	554	751	144	193	251
CAGL0I07557g	773	824	853	1083	1441
CAGL0I07579g	1551	1750	771	888	1144
CAGL0I07601g	101	151	322	351	413
CAGL0I07623g	208	303	224	310	384
CAGL0I07645g	507	720	281	337	489
CAGL0I07667g	476	690	81	138	164
CAGL0I07689g	422	470	166	174	257
CAGL0I07711g	66	79	64	58	80
CAGL0I07733g	379	476	449	484	666
CAGL0I07755g	488	676	524	765	957
CAGL0I07777g	206	324	150	171	251
CAGL0I07799g	1102	1376	204	283	351
CAGL0I07821g	794	1207	2243	3177	3909
CAGL0I07837g	42	27	94	127	167
CAGL0I07843g	12472	11145	30263	42248	55012
CAGL0I07865g	64	48	3239	4581	5278
CAGL0I07887g	120	179	826	1086	1300
CAGL0I07909g	411	534	798	1117	1497
CAGL0I07931g	256	303	86	94	142
CAGL0I07953g	161	206	351	462	585
CAGL0I07969g	322	389	638	891	1117
CAGL0I07975g	1382	1818	119	164	200
CAGL0I07997g	420	565	97	123	127
CAGL0I08019g	253	330	682	838	1010
CAGL0I08041g	143	160	170	215	231
CAGL0I08063g	190	279	221	323	386
CAGL0I08085g	318	348	351	433	593
CAGL0I08107g	293	327	233	292	356
CAGL0I08151g	12	27	75	67	118
CAGL0I08195g	482	562	292	386	466
CAGL0I08217g	919	1115	1168	1415	1895
CAGL0I08239g	978	1145	1659	1996	2535
CAGL0I08261g	306	402	377	561	675
CAGL0I08283g	809	1010	2035	2589	3506
CAGL0I08305g	136	126	1754	2617	3271
CAGL0I08327g	3566	4612	981	1205	1602
CAGL0I08349g	389	492	311	410	530
CAGL0I08371g	245	306	287	366	430
CAGL0I08393g	1634	2028	352	479	528
CAGL0I08415g	157	207	328	468	549
CAGL0I08437g	266	390	298	412	500
CAGL0I08459g	1044	1369	1083	1211	1636
CAGL0I08481g	327	360	537	648	794
CAGL0I08503g	117	209	180	283	325
CAGL0I08525g	371	428	687	995	1320
CAGL0I08547g	1274	1610	56	66	93
CAGL0I08569g	305	438	383	480	619
CAGL0I08591g	33	38	126	178	252
CAGL0I08613g	312	418	84	203	245
CAGL0I08635g	358	452	448	575	834
CAGL0I08701g	425	594	779	1069	1396
CAGL0I08723g	189	222	478	682	817
CAGL0I08745g	192	205	429	536	650
CAGL0I08767g	204	338	207	315	371
CAGL0I08789g	205	295	189	288	325
CAGL0I08811g	39	63	76	94	119
CAGL0I08833g	1159	1362	2104	2753	3460
CAGL0I08855g	200	274	210	297	313
CAGL0I08877g	755	768	1372	1782	2160
CAGL0I08899g	167	212	236	269	333
CAGL0I08943g	5	3	10	20	23
CAGL0I08965g	726	930	1778	2539	3218
CAGL0I08987g	122	189	155	241	368
CAGL0I09009g	126	155	845	1311	1592
CAGL0I09042g	106	156	236	286	369
CAGL0I09064g	335	406	225	276	446
CAGL0I09086g	42	72	84	137	167
CAGL0I09108g	96	94	159	203	299
CAGL0I09130g	129	169	329	425	515
CAGL0I09152g	115	146	32	46	29
CAGL0I09174g	66	101	39	44	50
CAGL0I09196g	176	200	98	134	189
CAGL0I09218g	362	496	437	563	750
CAGL0I09240g	723	1022	104	172	228
CAGL0I09262g	194	259	460	750	1088
CAGL0I09284g	540	674	1164	2529	3731
CAGL0I09306g	78	115	299	417	475
CAGL0I09328g	287	476	361	465	628
CAGL0I09350g	627	810	152	218	267
CAGL0I09372g	304	334	482	572	703
CAGL0I09394g	285	350	784	1068	1368
CAGL0I09416g	114	144	138	189	257
CAGL0I09438g	189	219	26	37	36
CAGL0I09460g	108	152	194	256	324
CAGL0I09482g	788	987	1692	2122	2595
CAGL0I09504g	296	411	631	817	996
CAGL0I09526g	156	218	209	220	322
CAGL0I09548g	589	575	1114	1288	1722
CAGL0I09570g	488	650	291	413	573
CAGL0I09592g	378	577	35	68	87
CAGL0I09614g	923	1091	504	601	799
CAGL0I09636g	126	215	237	334	414
CAGL0I09658g	69	111	77	119	128
CAGL0I09680g	23	35	57	63	129
CAGL0I09702g	62	103	321	358	444
CAGL0I09724g	68	83	29	19	42
CAGL0I09746g	158	209	240	547	743
CAGL0I09768g	146	176	196	256	344
CAGL0I09790g	3976	5217	179	216	333
CAGL0I09812g	1223	1842	1152	1390	1653
CAGL0I09856g	147	241	29	59	75
CAGL0I09878g	1934	2755	1428	1854	2272
CAGL0I09900g	116	133	73	65	94
CAGL0I09922g	348	446	208	229	301
CAGL0I09966g	134	160	572	759	886
CAGL0I09988g	145	206	245	341	365
CAGL0I10010g	22	15	17	18	39
CAGL0I10054g	67	65	484	719	910
CAGL0I10098g	57	87	86	248	350
CAGL0I10125g	1	0	0	6	3
CAGL0I10147g	77	111	354	694	934
CAGL0I10211g	91	162	174	375	452
CAGL0I10224g	59	88	36	47	64
CAGL0I10246g	51	71	34	38	63
CAGL0I10296g	349	417	1423	2034	2669
CAGL0I10318g	378	475	294	368	533
CAGL0I10340g	40	42	60	110	133
CAGL0I10362g	17	19	16	18	38
CAGL0I10384g	633	569	3013	3883	4991
CAGL0I10406g	812	1027	1626	1988	2634
CAGL0I10428g	339	407	468	638	773
CAGL0I10450g	4	8	11	12	24
CAGL0I10472g	568	732	1932	2929	3872
CAGL0I10494g	1722	2532	4075	5963	7877
CAGL0I10516g	858	1018	6049	8170	9970
CAGL0I10538g	208	268	127	178	237
CAGL0I10560g	951	1252	73	110	133
CAGL0I10582g	48	68	446	595	736
CAGL0I10604g	28	40	58	72	84
CAGL0I10626g	452	573	430	558	634
CAGL0I10648g	9485	11273	2174	2095	2768
CAGL0I10670g	452	640	41	63	71
CAGL0I10725g	222	260	501	625	777
CAGL0I10747g	539	675	632	765	954
CAGL0I10769g	216	314	279	309	430
CAGL0I10791g	119	168	128	151	197
CAGL0I10813g	181	271	153	152	270
CAGL0I10835g	364	433	198	270	312
CAGL0I10879g	269	352	265	345	429
CAGL0I10901g	304	382	281	332	463
CAGL0I10923g	319	356	683	968	1283
CAGL0I10945g	531	749	823	1240	1612
CAGL0I10967g	2274	2638	2711	3279	4210
CAGL0I10989g	205	305	326	397	490
CAGL0J00165g	17784	20602	586	620	843
CAGL0J00187g	225	382	938	1271	1611
CAGL0J00209g	185	266	69	89	143
CAGL0J00253g	189	315	456	588	735
CAGL0J00275g	569	687	132	190	243
CAGL0J00297g	338	559	194	222	270
CAGL0J00319g	294	351	188	250	323
CAGL0J00341g	572	800	328	394	556
CAGL0J00363g	39	42	7	3	9
CAGL0J00385g	418	555	78	98	118
CAGL0J00407g	213	276	433	583	675
CAGL0J00429g	788	976	2944	3913	4969
CAGL0J00451g	104	155	6076	8247	11644
CAGL0J00473g	1706	2097	142	169	235
CAGL0J00495g	614	744	289	351	426
CAGL0J00517g	40	57	51	40	68
CAGL0J00539g	454	546	540	668	885
CAGL0J00561g	3205	4456	2635	3136	3909
CAGL0J00583g	583	678	2626	3344	4146
CAGL0J00605g	1468	1524	2502	3099	4024
CAGL0J00627g	378	518	841	1048	1463
CAGL0J00649g	2136	2614	276	331	492
CAGL0J00671g	953	1049	1029	1243	1567
CAGL0J00693g	364	560	610	831	998
CAGL0J00715g	18	32	22	20	31
CAGL0J00737g	9667	11046	651	679	994
CAGL0J00759g	937	1176	800	1044	1259
CAGL0J00781g	980	1224	778	1090	1317
CAGL0J00803g	260	347	1773	2528	2746
CAGL0J00825g	236	325	938	1548	2116
CAGL0J00847g	2955	3503	3516	7870	10040
CAGL0J00869g	139	255	17	32	42
CAGL0J00891g	457	599	58	79	111
CAGL0J00913g	50	62	37	87	87
CAGL0J00935g	378	526	394	544	769
CAGL0J00957g	1377	1829	92	156	161
CAGL0J00968g	118	151	80	71	106
CAGL0J01001g	127	168	568	805	1071
CAGL0J01023g	183	212	4	2	8
CAGL0J01045g	683	813	29	36	50
CAGL0J01067g	257	305	214	266	336
CAGL0J01089g	153	239	166	239	322
CAGL0J01111g	395	535	513	788	932
CAGL0J01155g	699	922	542	729	929
CAGL0J01177g	165	273	184	241	330
CAGL0J01199g	232	291	458	589	699
CAGL0J01221g	119	151	129	171	252
CAGL0J01243g	102	134	140	171	209
CAGL0J01265g	857	1126	41	64	59
CAGL0J01287g	473	619	574	1915	2711
CAGL0J01309g	403	551	529	732	816
CAGL0J01331g	251	392	5460	7233	9969
CAGL0J01353g	307	331	1365	1838	2254
CAGL0J01375g	295	413	414	488	650
CAGL0J01397g	63	63	357	438	600
CAGL0J01419g	370	434	723	865	1130
CAGL0J01441g	669	916	634	947	1383
CAGL0J01463g	46	54	4	10	7
CAGL0J01485g	378	510	143	247	343
CAGL0J01507g	485	632	686	872	1028
CAGL0J01529g	529	667	1103	1512	1821
CAGL0J01595g	957	1498	1685	2478	3224
CAGL0J01661g	75	110	306	346	522
CAGL0J01699g	284	409	1708	2453	3083
CAGL0J01774g	386	506	487	811	1052
CAGL0J01800g	0	2	12	26	23
CAGL0J01848g	2324	3225	69	113	104
CAGL0J01870g	154	204	714	1055	1346
CAGL0J01892g	1212	1654	2491	3835	4463
CAGL0J01914g	218	354	524	627	780
CAGL0J01936g	267	348	305	400	521
CAGL0J01958g	229	302	790	1148	1398
CAGL0J01980g	161	213	175	266	309
CAGL0J01994r	4	6	4	2	1
CAGL0J02002g	134	155	889	1120	1385
CAGL0J02024g	6	4	1	2	8
CAGL0J02068g	360	434	780	1062	1301
CAGL0J02090g	241	341	137	162	225
CAGL0J02112g	324	392	146	187	257
CAGL0J02128g	40	69	54	67	80
CAGL0J02134g	138	226	368	562	656
CAGL0J02156g	281	429	536	726	865
CAGL0J02200g	164	202	330	478	565
CAGL0J02222g	679	792	91	167	168
CAGL0J02244g	1942	2394	2050	2280	2970
CAGL0J02266g	550	706	278	308	385
CAGL0J02288g	125	152	126	182	226
CAGL0J02310g	127	168	141	159	248
CAGL0J02332g	180	263	771	1076	1325
CAGL0J02354g	25700	31318	561	536	678
CAGL0J02376g	361	499	23	16	13
CAGL0J02398g	299	439	63	79	103
CAGL0J02420g	578	681	182	295	346
CAGL0J02442g	705	825	694	817	1099
CAGL0J02464g	222	288	353	522	630
CAGL0J02486g	671	864	497	612	739
CAGL0J02508g	51	59	2160	3377	3661
CAGL0J02530g	2	6	290	431	423
CAGL0J02552g	5	6	401	510	544
CAGL0J02618g	77	108	207	310	341
CAGL0J02640g	474	618	333	474	523
CAGL0J02662g	362	504	279	347	472
CAGL0J02684g	462	550	888	1159	1526
CAGL0J02706g	4	2	18	18	19
CAGL0J02728g	103	157	298	360	456
CAGL0J02750g	690	816	273	354	460
CAGL0J02794g	162	257	182	268	317
CAGL0J02816g	1861	2269	146	183	263
CAGL0J02838g	349	373	538	637	852
CAGL0J02860g	139	188	170	232	276
CAGL0J02882g	2710	3288	2512	3161	4177
CAGL0J02904g	144	207	1330	2515	3277
CAGL0J02926g	78	82	406	746	896
CAGL0J02948g	271	336	666	1010	1162
CAGL0J02970g	168	207	396	492	708
CAGL0J02992g	423	540	497	644	817
CAGL0J03014g	395	554	254	484	573
CAGL0J03058g	18	33	88	194	289
CAGL0J03080g	8	8	1385	1842	2495
CAGL0J03102g	462	630	625	1072	1183
CAGL0J03124g	898	1221	514	716	906
CAGL0J03146g	2006	2373	2070	2392	2982
CAGL0J03168g	296	438	640	911	1074
CAGL0J03190g	97	116	233	311	383
CAGL0J03212g	1813	2586	1096	1434	1836
CAGL0J03234g	14416	16743	307	292	360
CAGL0J03245g	166	201	145	193	239
CAGL0J03256g	345	367	338	470	603
CAGL0J03278g	22	27	22	30	23
CAGL0J03300g	197	274	245	291	387
CAGL0J03322g	621	707	1415	1613	2157
CAGL0J03344g	567	752	79	110	149
CAGL0J03366g	620	788	359	443	622
CAGL0J03388g	192	269	81	114	189
CAGL0J03432g	260	342	559	788	944
CAGL0J03454g	644	933	247	286	382
CAGL0J03476g	1055	1499	43	54	65
CAGL0J03498g	204	272	293	427	602
CAGL0J03520g	790	1026	1373	1655	2164
CAGL0J03542g	53	65	261	354	500
CAGL0J03564g	735	982	1113	1421	1779
CAGL0J03586g	214	329	305	358	521
CAGL0J03608g	372	482	531	718	933
CAGL0J03630g	26	19	8	13	19
CAGL0J03652g	2562	3170	1062	1434	1718
CAGL0J03674g	222	363	1058	1321	1821
CAGL0J03696g	156	202	95	91	146
CAGL0J03718g	718	792	147	204	277
CAGL0J03740g	22	36	37	34	54
CAGL0J03762g	204	244	326	429	540
CAGL0J03780g	951	1220	699	976	1214
CAGL0J03806g	435	541	1689	3160	4248
CAGL0J03828g	289	410	509	826	1004
CAGL0J03850g	260	449	644	815	978
CAGL0J03872g	288	360	470	646	838
CAGL0J03883r	120	130	137	148	134
CAGL0J03894g	221	270	108	163	194
CAGL0J03916g	84	110	212	282	422
CAGL0J03938g	236	308	202	209	279
CAGL0J03960g	300	442	965	1232	1514
CAGL0J04004g	28	54	5642	7435	9825
CAGL0J04026g	141	140	861	1282	1612
CAGL0J04048g	112	237	37	53	62
CAGL0J04070g	1509	1848	246	337	450
CAGL0J04092g	138	167	555	722	1031
CAGL0J04114g	797	793	830	1037	1325
CAGL0J04136g	128	145	263	403	481
CAGL0J04158g	105	134	772	981	1341
CAGL0J04180g	262	366	519	706	879
CAGL0J04202g	178	60	30436	40577	54207
CAGL0J04224g	432	455	833	975	1331
CAGL0J04246g	228	232	762	1080	1384
CAGL0J04268g	549	674	4617	7125	8674
CAGL0J04290g	4	4	28	38	63
CAGL0J04312g	608	787	1615	2176	2771
CAGL0J04334g	70	101	52	63	64
CAGL0J04356g	119	177	142	165	249
CAGL0J04378g	386	488	440	586	726
CAGL0J04400g	66	108	231	302	321
CAGL0J04422g	498	592	1000	1231	1618
CAGL0J04444g	361	508	312	463	531
CAGL0J04466g	294	324	650	856	1041
CAGL0J04488g	123	160	299	409	456
CAGL0J04510g	611	800	347	428	537
CAGL0J04532g	481	604	200	221	290
CAGL0J04554g	412	530	193	225	312
CAGL0J04576g	539	667	7	20	22
CAGL0J04598g	749	959	297	378	484
CAGL0J04620g	346	501	483	623	923
CAGL0J04642g	374	398	455	605	695
CAGL0J04664g	408	389	519	605	818
CAGL0J04686g	50	70	122	158	218
CAGL0J04708g	142	221	181	221	269
CAGL0J04752g	184	236	297	394	490
CAGL0J04774g	197	282	309	379	479
CAGL0J04796g	415	475	857	1185	1394
CAGL0J04818g	632	880	1637	2182	2606
CAGL0J04840g	146	175	247	290	354
CAGL0J04862g	153	222	186	238	321
CAGL0J04884g	18	29	1003	1762	2150
CAGL0J04906g	106	102	489	653	812
CAGL0J04928g	1156	1474	235	285	332
CAGL0J04950g	383	454	405	449	563
CAGL0J04972g	92	99	48	49	67
CAGL0J04994g	138	181	384	487	539
CAGL0J05016g	480	620	449	592	785
CAGL0J05038g	128	261	157	419	612
CAGL0J05060g	403	863	210	273	336
CAGL0J05082g	131	188	486	624	749
CAGL0J05104g	225	336	279	371	425
CAGL0J05126g	505	738	1247	1491	1843
CAGL0J05159g	49	77	72	117	220
CAGL0J05214g	548	659	444	558	671
CAGL0J05236g	498	644	845	1108	1410
CAGL0J05247g	80	99	192	359	565
CAGL0J05258g	314	393	627	1475	1916
CAGL0J05280g	287	401	342	495	579
CAGL0J05302g	220	239	1185	1604	1982
CAGL0J05324g	515	761	1419	1882	2443
CAGL0J05346g	747	1043	388	459	623
CAGL0J05368g	156	171	117	178	177
CAGL0J05390g	10	12	11	1	3
CAGL0J05412g	1553	1981	322	431	525
CAGL0J05434g	2934	3557	3165	4037	5147
CAGL0J05456g	201	243	157	233	281
CAGL0J05478g	385	387	679	753	1040
CAGL0J05500g	179	283	202	205	273
CAGL0J05522g	226	290	413	535	753
CAGL0J05544g	555	757	1023	1299	1657
CAGL0J05566g	766	992	973	1237	1551
CAGL0J05588g	59	123	111	122	198
CAGL0J05610g	522	635	404	451	574
CAGL0J05632g	103	126	304	372	540
CAGL0J05654g	395	516	346	465	597
CAGL0J05676g	336	421	227	249	298
CAGL0J05698g	387	509	47	72	74
CAGL0J05720g	371	514	230	319	430
CAGL0J05742g	137	194	130	120	193
CAGL0J05764g	446	528	241	304	373
CAGL0J05786g	394	497	153	173	262
CAGL0J05808g	63	59	107	151	178
CAGL0J05830g	18	29	187	235	290
CAGL0J05852g	52	87	81	115	180
CAGL0J05874g	99	135	406	525	681
CAGL0J05896g	101	135	53	75	89
CAGL0J05918g	700	766	713	947	1260
CAGL0J05940g	571	769	2459	3257	3947
CAGL0J05962g	89	97	391	495	614
CAGL0J05984g	1293	1629	96	94	124
CAGL0J06006g	429	592	198	272	338
CAGL0J06028g	248	237	19	31	32
CAGL0J06050g	2523	3701	19342	26153	30969
CAGL0J06072g	561	773	586	825	1004
CAGL0J06088g	118	181	41	59	65
CAGL0J06094g	597	772	599	842	1072
CAGL0J06116g	83	139	71	127	150
CAGL0J06138g	142	193	127	125	213
CAGL0J06160g	398	508	362	460	572
CAGL0J06182g	339	407	749	988	1275
CAGL0J06204g	641	824	1258	1702	2139
CAGL0J06226g	520	650	591	690	923
CAGL0J06248g	463	573	804	1129	1407
CAGL0J06270g	73	112	377	571	669
CAGL0J06292g	114	174	127	197	292
CAGL0J06314g	589	739	1559	1906	2279
CAGL0J06336g	146	172	353	458	534
CAGL0J06358g	70	111	173	270	260
CAGL0J06374g	3884	4696	165	233	318
CAGL0J06380g	448	596	1485	2137	2540
CAGL0J06402g	11	4	7	12	12
CAGL0J06424g	622	853	451	612	758
CAGL0J06468g	472	586	2563	3390	4082
CAGL0J06490g	187	200	229	261	364
CAGL0J06512g	439	576	226	267	267
CAGL0J06534g	697	910	582	833	971
CAGL0J06556g	278	388	477	602	691
CAGL0J06578g	676	819	670	918	1245
CAGL0J06600g	952	1230	482	635	837
CAGL0J06622g	274	327	448	623	765
CAGL0J06666g	307	412	84	92	117
CAGL0J06688g	206	216	191	247	287
CAGL0J06710g	796	949	1557	1916	2427
CAGL0J06732g	432	610	308	391	474
CAGL0J06754g	153	228	211	241	305
CAGL0J06776g	487	659	438	597	689
CAGL0J06798g	45	54	57	94	91
CAGL0J06820g	164	186	752	828	1113
CAGL0J06842g	187	275	172	214	264
CAGL0J06864g	4	5	7	10	14
CAGL0J06886g	184	242	381	508	657
CAGL0J06908g	96	122	822	1180	1530
CAGL0J06930g	889	1085	1123	1384	1866
CAGL0J06952g	935	1367	1334	1730	2217
CAGL0J06974g	525	653	608	694	815
CAGL0J06996g	287	336	465	612	785
CAGL0J07018g	73	90	395	529	670
CAGL0J07040g	400	533	3574	4871	6286
CAGL0J07062g	2053	2760	873	919	1321
CAGL0J07084g	166	268	932	1250	1755
CAGL0J07106g	398	398	286	351	374
CAGL0J07128g	1085	1451	1581	1705	2341
CAGL0J07150g	173	195	369	502	571
CAGL0J07172g	131	170	369	490	654
CAGL0J07194g	33	45	130	180	204
CAGL0J07216g	83	96	105	161	189
CAGL0J07238g	19095	22037	383	388	476
CAGL0J07260g	1005	1293	664	882	1233
CAGL0J07282g	19	39	49	77	81
CAGL0J07304g	92	97	414	626	827
CAGL0J07326g	224	276	168	301	322
CAGL0J07348g	71	70	52	68	83
CAGL0J07370g	565	720	271	321	431
CAGL0J07392g	437	513	337	444	565
CAGL0J07414g	70	108	121	157	186
CAGL0J07436g	607	783	214	214	293
CAGL0J07458g	367	479	93	95	158
CAGL0J07480g	339	418	323	380	483
CAGL0J07502g	102	129	140	160	222
CAGL0J07524g	414	559	457	675	787
CAGL0J07546g	458	551	764	924	1220
CAGL0J07568g	2055	2893	3021	3753	5249
CAGL0J07590g	116	186	82	232	311
CAGL0J07612g	749	1017	4319	5678	7206
CAGL0J07634g	103	132	279	363	447
CAGL0J07656g	699	921	1275	1948	2439
CAGL0J07678g	1216	1551	497	711	1002
CAGL0J07700g	166	214	181	233	346
CAGL0J07722g	362	427	210	264	341
CAGL0J07744g	1297	1582	511	600	818
CAGL0J07766g	1107	1390	83	128	134
CAGL0J07788g	229	313	363	469	605
CAGL0J07810g	583	809	447	654	830
CAGL0J07832g	520	543	768	905	1105
CAGL0J07854g	238	308	221	249	285
CAGL0J07876g	54	90	74	105	157
CAGL0J07898g	1255	1476	398	530	628
CAGL0J07920g	433	585	188	230	310
CAGL0J07942g	345	435	258	298	341
CAGL0J07953r	3	6	8	26	29
CAGL0J07964g	312	350	465	598	722
CAGL0J07980g	225	258	192	263	290
CAGL0J07986g	105	111	28	54	33
CAGL0J08008g	179	273	168	231	265
CAGL0J08030g	383	497	235	285	320
CAGL0J08052g	527	660	797	965	1196
CAGL0J08074g	489	640	761	1044	1351
CAGL0J08096g	266	304	648	756	959
CAGL0J08118g	173	196	661	885	1167
CAGL0J08140g	425	581	448	599	732
CAGL0J08162g	953	1328	751	961	1277
CAGL0J08184g	629	815	431	599	699
CAGL0J08206g	293	358	340	490	609
CAGL0J08228g	307	351	568	665	833
CAGL0J08250g	252	360	199	270	320
CAGL0J08272g	407	492	1359	1566	2079
CAGL0J08294g	273	328	1709	2435	3117
CAGL0J08316g	148	214	1005	1532	2002
CAGL0J08349g	381	386	293	416	523
CAGL0J08371g	3	0	3	7	8
CAGL0J08393g	201	273	335	517	556
CAGL0J08415g	1077	1412	1012	1238	1707
CAGL0J08437g	386	527	642	835	1064
CAGL0J08459g	320	442	803	1066	1314
CAGL0J08481g	105	156	507	680	881
CAGL0J08547g	65	72	490	711	924
CAGL0J08569g	1345	1761	1732	2138	2700
CAGL0J08591g	515	719	2575	3484	4246
CAGL0J08613g	80	116	902	1348	1850
CAGL0J08635g	267	386	923	1236	1568
CAGL0J08657g	536	650	1152	1799	2208
CAGL0J08679g	1312	1787	171	232	275
CAGL0J08712g	251	312	425	552	691
CAGL0J08734g	2386	3064	2209	2673	3601
CAGL0J08756g	269	416	783	1057	1305
CAGL0J08778g	440	551	516	775	1039
CAGL0J08800g	248	364	601	648	873
CAGL0J08822g	138	186	154	170	228
CAGL0J08844g	758	990	255	321	410
CAGL0J08866g	12	24	63	93	106
CAGL0J08888g	217	286	140	166	184
CAGL0J08910g	178	230	104	126	178
CAGL0J08932g	56	78	19	39	45
CAGL0J08954g	1153	1430	1130	1507	1932
CAGL0J08976g	51	53	563	699	888
CAGL0J08998g	1269	1676	1569	2705	3111
CAGL0J09020g	53	65	476	576	686
