Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,B12,12286,48421,51584,22600.5,44.67,43.05
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,C12,11938,69803,66293,24524.22,33.52,31.9
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,A1,12563,15265,17886,6468.34,39.82,40.03
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,A2,12338,14937,14211,6543.63,41.44,38.93
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,A3,12043,18581,20867,7921.72,40.43,37.91
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,B1,12050,19616,21833,8056.39,39.1,37.06
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,B2,12122,16141,17506,6355.16,37.42,37.54
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,B3,12729,17756,16800,7027.5,37.2,36.09
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,C1,11828,15006,17529,6231.48,39.09,38.46
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,C2,11791,16239,15752,6411.81,37.2,36.42
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,C3,11348,6047,6146,3177.98,46.92,43.73
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,D1,12195,14563,13918,6008.14,38.8,38.17
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,D2,12188,10441,11638,4631.73,41.42,40.51
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,D3,11632,11278,12580,5101.85,42.42,42.85
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,E1,11062,14788,14800,6002.92,38.37,38.2
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,E2,12845,10897,10575,4718.54,40.57,39.51
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,E3,11594,13863,14805,5966.7,40.52,39.56
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,F1,12279,8168,8680,3879.21,44.21,42.26
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,F2,12018,14456,13625,6165.3,40.18,39.33
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,F3,12298,14228,16455,5841.39,39.01,38.96
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,G1,11963,8541,9475,3871.56,42.48,40.57
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,G2,11704,12608,13619,5804.31,42.86,40.98
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,G3,11453,15420,14810,6216.97,38.37,38.42
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,H1,10370,4127,4680,2323.94,50.23,47.33
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,H2,10436,10598,13922,6255.36,56.34,63.98
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,H3,10586,15404,17166,7078.65,44.43,41.63
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,A4,11909,13962,15095,5787.33,39.35,38.84
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,B4,11762,17458,20434,6600.04,36.04,36.32
Rep1-0Pi,90min-CTA1pr-2-4Imp-V,90min,C4,12328,18514,22873,7463.76,37.96,37.97
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,A1,13662,22230,21847,9107.34,38.95,38.54
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,A2,13006,16786,17907,6997.23,39.28,38.94
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,A3,11270,23522,28766,9308.91,37.62,37.47
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,B1,12050,20075,23381,8834.56,41.5,42.23
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,B2,11604,17994,21372,7207.02,38.03,38.02
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,B3,11254,22767,21828,8944.28,37.43,37.43
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,C1,11919,15053,17138,6219.34,39.23,39.11
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,C2,12284,18245,19969,7419.73,38.6,38.7
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,C3,12309,8791,10386,3986.13,42.11,40
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,D1,12976,13525,16095,6002.9,41.63,40.3
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,D2,12495,11492,12345,5291.59,43.31,41.39
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,D3,11452,14762,15412,6429.64,41.06,40.76
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,E1,12224,14977,16778,5963.31,37.95,37.65
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,E2,12380,13393,15428,6006.27,42.37,37.68
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,E3,13769,7342,8528,3274.53,41.67,41.23
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,F1,12840,9750,11409,4816.34,45.98,42.36
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,F2,12279,16656,16796,6373.27,36.65,36.82
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,F3,11649,15675,17908,6711.08,40.68,40.12
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,G1,11962,11656,12102,5446.25,43.62,42.11
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,G2,12395,11232,14213,5305.39,44.14,40.69
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,G3,11547,16310,17164,6896.47,40.13,39.72
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,H1,12654,4080,4686,2374.01,52.46,49.57
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,H2,12423,12009,12818,5233.31,41.16,39.16
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,H3,12711,17462,17908,7100.93,38.79,38.6
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,A4,11401,17114,18320,7182.99,39.9,39.32
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,B4,11943,25681,28144,10443.13,38.65,39.44
Rep2-0Pi,d042821-90min-CTA1pr-2-4I,90min,C4,11703,22960,27436,9145.9,37.83,38.05
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,A1,11058,20049,20445,7920.89,37.35,37.16
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,A2,11714,17007,17894,6564.44,37.02,35.99
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,A3,10996,21852,23389,8312.48,36.52,35.15
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,B1,11564,19376,19535,7479.91,36.78,35.61
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,B2,11248,16435,19526,6406.77,37.28,36.52
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,B3,11096,19638,21385,7706.05,37.42,35.46
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,C1,11599,13584,14192,5540.92,38.48,38.39
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,C2,11719,16251,17152,6330.95,37.1,35.41
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,C3,12739,8308,9149,4261.25,46.53,45.06
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,D1,12012,13121,13370,5413.9,39.05,37.98
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,D2,11414,10961,10987,4889.73,42.11,40.79
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,D3,10490,14800,16430,5952.53,38.49,38.4
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,E1,11775,13334,13367,5585.1,39.6,38.47
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,E2,12354,12735,11626,5688.34,41.95,40.1
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,E3,10475,14090,13356,5829.86,39.18,39.47
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,F1,11086,10732,12584,4883.94,42.52,41.96
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,F2,10782,13758,14786,5822.96,40.04,38.83
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,F3,11443,11487,13351,5050.08,41.59,41.39
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,G1,0,NA,NA,NA,NA,NA
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,G2,11396,9896,12580,4650.43,43.68,40.78
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,G3,10731,15173,15768,6182.85,38.8,38.93
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,H1,12016,3550,4146,2141.36,53.62,50.94
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,H2,12181,9683,9153,4474.56,43.05,41.11
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,H3,10733,15882,18714,6430.48,38.52,38.42
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,A4,10546,15592,19104,6354,38.78,38.58
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,B4,10665,24100,23383,9239.23,36.44,36.34
Rep3-0Pi,d042921-90min-0Pi-R3-2-4I,90min,C4,10864,18629,20424,7552.61,38.42,37.91
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,A1,10554,79860,81260,39983.74,49.41,44.82
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,A2,9212,73397,71536,28462.66,36.31,33.83
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,A3,8394,77340,77164,30178.7,36.81,32.7
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,B1,9722,72330,67867,27250.39,35.23,32.26
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,B2,9089,71451,69744,26795.39,35.4,32.59
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,B3,9280,70075,75247,27359.48,36.9,33.18
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,C1,9996,73248,69803,27326.63,34.84,31.9
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,C2,9939,74315,79169,31241.84,40.72,37.18
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,C3,11895,29675,39286,15948.33,48.56,49.08
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,D1,9763,72429,69649,27366.71,35.16,31.07
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,D2,9453,71517,73334,27357.24,35.9,30.94
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,D3,8908,42947,41227,22266.52,46.69,45.09
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,E1,9433,71569,69690,28538.5,37.34,34.03
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,E2,10133,72432,64631,26909.8,34.81,31.87
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,E3,8127,72758,71441,29161.73,37.62,32.73
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,F1,10325,38345,34816,19427.73,46.59,47.59
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,F2,8664,72680,73317,28735.39,37.01,32.42
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,F3,8766,74155,69693,28965.66,36.78,32.11
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,G1,10175,37981,33197,20635.33,49.08,48.49
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,G2,9337,41368,40261,21594.44,47.85,47.69
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,G3,9121,71569,69691,28440.11,37.32,33
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,H1,12930,18917,21329,12118.87,57.58,58.82
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,H2,8865,69529,69635,28374.51,38.32,33.02
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,H3,8410,72733,71541,28231.96,36.7,31.38
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,A4,10702,66449,66289,25190.44,36.47,33.81
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,B4,11642,70993,81264,26427.02,35.79,33.81
Rep1-H2O2,d043021-90min-H2O2-R1-2-4I,90min,C4,9145,46859,41250,23054.65,44.4,41.97
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,A1,11140,73715,77166,39007.84,52.45,48.34
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,A2,9782,72526,67957,27815.63,36.1,31.8
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,A3,8735,74203,81210,28901.35,37.06,32.76
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,B1,10263,69186,71461,26361.2,36,31.54
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,B2,9383,71258,69736,27180.84,35.95,32.01
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,B3,11102,65528,67940,24236.86,35.43,32.35
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,C1,9728,69923,71437,27245.37,36.88,33.27
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,C2,10463,68603,81184,31612.53,44.99,39.64
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,C3,11212,50601,47841,23173.05,41.43,39.11
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,D1,12186,64309,64553,24759.95,36.53,31.62
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,D2,11054,40573,44398,21099.73,47.11,42.16
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,D3,10123,69328,68137,26924.93,36.86,31.71
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,E1,10243,67103,67964,27875.07,39.81,34.82
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,E2,9675,72060,73390,28700.61,37.48,32.06
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,E3,8302,73380,75216,29340.33,37.69,32.37
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,F1,10485,37355,40245,20728.15,50.62,49.18
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,F2,10273,70923,73370,26873.78,35.82,30.89
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,F3,9903,42814,45551,22702.45,47.9,44.77
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,G1,11822,35383,37424,18636.1,48.13,44.34
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,G2,10743,68618,67968,26853.37,37.23,31.74
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,G3,8608,72411,73348,28485.94,37.37,31.69
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,H1,13481,15227,19540,10671.53,62.14,63.81
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,H2,10120,39081,34809,21678.42,50.21,47.16
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,H3,8468,71770,69683,28564.41,37.48,32.59
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,A4,8856,71723,73298,27986.12,37.16,32.91
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,B4,10605,66738,83258,29252.64,41.96,41.4
Rep2-H2O2,d050121-90min-H2O2-R2-2-4I,90min,C4,9664,46479,44369,22591.5,44.2,40
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,A1,13349,58081,83373,43350.99,75.91,94.68
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,A2,10343,69395,62977,27928.69,37.55,33.98
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,A3,9056,71149,69734,29995.34,39.28,35.09
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,B1,10463,68162,69634,26718.85,36.9,33.76
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,B2,10194,66938,66253,27425.48,38.45,34.43
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,B3,9866,68240,67950,28690.72,39.6,35.37
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,C1,9538,71234,66359,28989.66,38.54,36.02
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,C2,13694,19988,36539,23083.71,87.34,92.96
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,C3,15795,5479,5657,8596.69,103.58,62.45
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,D1,10281,73831,69666,28519.96,36.47,35.17
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,D2,12423,39621,42285,22364.84,51.66,49.09
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,D3,9878,66713,66372,27793.61,39.14,35.8
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,E1,10835,66616,63024,26163.4,36.96,34.02
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,E2,10645,72827,67986,28930.03,37.33,34.22
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,E3,11521,63295,66280,25648.66,38.51,33.05
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,F1,11392,36439,46588,20410.65,51.47,51.01
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,F2,10026,68830,69671,28137.88,38.89,33.66
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,F3,10515,42114,43355,22779.23,49.58,47.68
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,G1,11673,36783,43329,21062.25,51.88,51.25
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,G2,9392,65892,66284,28279.7,40.65,36.61
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,G3,9925,68974,69713,27812.37,38.3,33.06
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,H1,14302,16980,22343,16473.68,78.06,92.27
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,H2,9814,63716,66277,29062.16,43.44,38
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,H3,9313,67294,66258,28261.16,39.4,34.76
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,A4,9487,68832,69635,28247.83,38.85,33.88
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,B4,12253,46155,49023,23515.79,46.55,42.92
Rep3-H2O2,d050421-90min-H2O2-R3-2-4I,90min,C4,10497,70563,69730,28238.95,37.84,32.71
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,A5,11461,20916,22329,8813.56,39.88,39.18
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,A6,12586,18751,20868,8034.76,41.21,36.55
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,A7,10942,23734,25638,9775.62,39.6,36.07
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,B5,10949,24485,26221,10938.69,43.83,38.81
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,B6,11180,20820,22332,7772.49,35.6,34.68
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,B7,11962,22557,22867,8857.78,37.31,35.73
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,C5,11956,19333,20884,8115.95,39.73,38.2
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,C6,11441,20138,18720,7718.5,36.42,34.23
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,C7,11346,8094,8114,3985.54,44.78,41.81
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,D5,12074,17937,18308,7263.76,38.42,37.5
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,D6,11801,14477,14492,6102.61,39.79,39.41
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,D7,10245,15629,14787,6845.4,41.27,40.83
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,E5,10557,19033,21357,7789.36,38.7,37.38
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,E6,11766,15527,19098,6389.46,39.13,38.78
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,E7,10259,18367,19967,7963,40.9,40.54
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,F5,12188,10883,11631,4981.99,42.76,40.92
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,F6,12491,18324,22336,7519.18,38.94,38.58
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,F7,10674,17989,18316,7409.96,39.26,38.96
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,G5,12442,11096,12336,4925.8,42.02,40.2
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,G6,12009,16539,16795,7061.83,40.4,38.86
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,G7,10191,19870,19562,8298.96,39.63,39.01
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,H5,11636,4717,5433,2550.77,48.76,45.13
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,H6,10666,13661,17920,8128.82,57.33,65.78
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,H7,10075,19951,22336,9062.66,44.29,41.81
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,A8,10721,18561,19545,7785.4,39.87,40.29
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,B8,10826,24472,27444,9580.01,37.46,37.56
Rep1-0Pi,120min-CTA1pr-2-4Imp-V,120min,C8,11346,24278,28802,9864.39,38.49,38.81
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,A5,10865,25947,31642,11194.43,40.92,41.62
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,A6,11404,21726,22324,8591.52,37.65,37.33
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,A7,11364,29241,30165,11173.87,36.41,34.8
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,B5,11561,22862,22338,9967.8,40.93,40.79
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,B6,10834,21903,22874,8427.96,36.68,35.03
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,B7,11298,26827,31630,10815.25,38.61,39.16
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,C5,10252,18187,17900,7896.18,40.74,40.16
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,C6,11152,22159,24489,8661.66,37.26,35.55
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,C7,13123,11263,10787,5029.08,41.73,39.16
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,D5,12359,16357,17901,7401.26,42.39,42.36
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,D6,11801,15343,16779,6757.24,41.69,41.24
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,D7,9538,17226,19542,8300.89,44.81,44.13
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,E5,9909,18415,19097,7901.41,40.84,41.13
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,E6,10991,16097,17165,7349.37,43.28,41.76
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,E7,10768,9457,10584,4325,42.57,41.17
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,F5,11297,11736,14515,5748.65,45.73,42.72
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,F6,10881,20179,22308,7865.11,37.38,36.9
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,F7,10681,18394,19119,8062.31,41.3,40.13
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,G5,10774,14203,13384,6649.08,44.01,42.87
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,G6,11052,14166,15438,6615.87,43.74,41.12
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,G7,10729,17380,15769,8364.81,44.83,45.71
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,H5,13316,5423,6413,2929.64,49.14,46.53
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,H6,11329,14066,13356,6514.65,43.53,42.38
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,H7,10203,18844,22856,8748.79,43.58,43.91
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,A8,10399,19978,21849,8770.02,41.79,42.37
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,B8,10802,29807,33203,12370.15,39.47,40.37
Rep2-0Pi,d042821-120min-CTA1pr-2-4I,120min,C8,11148,28924,30934,11230.39,37.2,37.37
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,A5,10951,25451,22875,10490.03,39.18,37.91
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,A6,9841,19798,21826,7887.46,38.29,36.13
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,A7,9699,24806,28095,9725.41,37.65,35.84
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,B5,10223,25167,26879,9787.49,37.41,35.84
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,B6,9627,19775,19966,7638.63,36.99,36
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,B7,9953,24126,26234,9265.3,36.74,35.38
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,C5,9834,17954,21368,7292.54,38.77,37.79
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,C6,9346,20811,21848,7946.12,36.59,33.49
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,C7,10633,10165,11003,5146.38,45.68,41.93
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,D5,10040,17525,19110,7209.37,39.15,38.42
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,D6,11465,14181,14210,6076.66,40.29,39.56
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,D7,9712,17195,17137,7235.31,39.67,38.76
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,E5,10364,18924,21834,7650.25,38.46,36.09
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,E6,11688,16151,17524,6945.08,40.7,37.91
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,E7,9742,17619,17132,7196.64,38.86,38.65
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,F5,9926,13176,14196,6069.31,43.33,41.03
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,F6,10355,17575,19117,7124.39,38.46,37.68
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,F7,10555,15298,16436,6447.97,40.06,38.37
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,G5,10199,11335,13354,5222.61,43.23,41.58
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,G6,11037,12593,13355,5880.03,43.59,41.88
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,G7,9906,19590,19534,7898.09,38.37,38.14
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,H5,12645,4279,5577,2660.82,55.27,49.62
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,H6,10199,13815,14781,6017.25,41.34,39.39
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,H7,9541,19763,20418,7932.16,38.39,37.25
Rep3-0Pi,d042921-120min-0Pi-R3-2-4I,120min,A8,10059,18655,19979,7805.07,39.81,38.79
