Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d011322-0min-0Pi-gtr1-R3,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,18326,77,238.000,61.087,61.087,475354,496208,458053,471772,418845,449676,112639.70,134626.27,23.70,27.13,109149.01,132601.52,23.83,28.11
d011322-0min-0Pi-gtr1-R3,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,18319,77,237.909,61.063,61.063,9205,N/A,8028,N/A,7847,N/A,5161.48,N/A,56.08,N/A,3989.68,N/A,49.70,N/A
d011322-0min-0Pi-gtr1-R3,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,18326,77,238.000,61.087,65.581,475354,87,458053,86,418845,86,112639.70,8.47,23.70,9.71,109149.01,8.90,23.83,10.34
d011322-0min-0Pi-gtr1-R3,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,27944,77,362.909,93.147,93.147,514407,98,483279,91,418847,87,160698.84,27.52,31.24,28.15,149950.90,13.34,31.03,14.66
d011322-0min-0Pi-gtr1-R3,0min,0min,A3.fcs,A3,Experiment,None,N/A,All Events,N/A,N/A,30000,38,789.474,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011322-0min-0Pi-gtr1-R3,0min,0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,SSC-H,27850,38,732.895,92.833,92.833,527988,135549,498146,126499,426988,126011,161032.08,49038.65,30.50,36.18,162190.51,38623.95,32.56,30.53
d011322-0min-0Pi-gtr1-R3,0min,0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16369,38,430.763,54.563,99.835,481167,505511,462945,479054,427022,451655,118597.45,144459.91,24.65,28.58,119287.03,147706.99,25.77,30.83
d011322-0min-0Pi-gtr1-R3,0min,0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-A,16396,38,431.474,54.653,54.653,481665,506180,463201,479378,427022,451655,119169.86,145289.02,24.74,28.70,119579.84,147922.71,25.82,30.86
d011322-0min-0Pi-gtr1-R3,0min,0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,BL1-H,,16369,38,430.763,54.563,54.563,9612,N/A,8465,N/A,10008,N/A,5121.82,N/A,53.29,N/A,4047.50,N/A,47.81,N/A
d011322-0min-0Pi-gtr1-R3,0min,0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-W,16396,38,431.474,54.653,58.873,481665,86,463201,85,427022,86,119169.86,8.85,24.74,10.24,119579.84,8.90,25.82,10.47
d011322-0min-0Pi-gtr1-R3,0min,0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,FSC-W,27850,38,732.895,92.833,92.833,527988,104,498146,93,426988,87,161032.08,40.91,30.50,39.35,162190.51,17.79,32.56,19.13
d011322-0min-0Pi-gtr1-R3,0min,0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,75,400.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011322-0min-0Pi-gtr1-R3,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,28646,75,381.947,95.487,95.487,496262,120487,464608,111569,400376,91224,153360.41,44192.83,30.90,36.68,138530.44,33841.09,29.82,30.33
d011322-0min-0Pi-gtr1-R3,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,18098,75,241.307,60.327,99.956,465463,484402,446787,457974,400370,426984,114531.21,136629.09,24.61,28.21,108529.28,131292.38,24.29,28.67
d011322-0min-0Pi-gtr1-R3,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,18106,75,241.413,60.353,60.353,465605,484591,446859,458042,400370,426984,114706.65,136895.16,24.64,28.25,108577.47,131371.70,24.30,28.68
d011322-0min-0Pi-gtr1-R3,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,BL1-H,,18098,75,241.307,60.327,60.327,9306,N/A,8447,N/A,10007,N/A,4577.43,N/A,49.19,N/A,3666.47,N/A,43.41,N/A
d011322-0min-0Pi-gtr1-R3,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-W,18106,75,241.413,60.353,63.206,465605,86,446859,84,400370,86,114706.65,8.34,24.64,9.72,108577.47,7.41,24.30,8.82
d011322-0min-0Pi-gtr1-R3,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,FSC-W,28646,75,381.947,95.487,95.487,496262,97,464608,90,400376,86,153360.41,27.86,30.90,28.79,138530.44,13.34,29.82,14.83
d011322-0min-0Pi-gtr1-R3,0min,0min,B2.fcs,B2,Experiment,None,N/A,All Events,N/A,N/A,30000,52,576.923,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011322-0min-0Pi-gtr1-R3,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,SSC-H,27523,52,529.288,91.743,91.743,524912,134679,495780,123814,433152,121845,162916.60,50467.97,31.04,37.47,167604.96,39551.32,33.81,31.94
d011322-0min-0Pi-gtr1-R3,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16738,52,321.885,55.793,99.881,472425,497368,455864,474066,433141,408420,115256.70,140028.17,24.40,28.15,117437.49,146380.06,25.76,30.88
d011322-0min-0Pi-gtr1-R3,0min,0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-A,16758,52,322.269,55.860,55.860,472808,497876,456013,474185,433141,408420,115729.16,140715.23,24.48,28.26,117688.79,146643.96,25.81,30.93
d011322-0min-0Pi-gtr1-R3,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,BL1-H,,16738,52,321.885,55.793,55.793,8790,N/A,7307,N/A,7477,N/A,5800.97,N/A,66.00,N/A,4105.32,N/A,56.18,N/A
